protein	Intercept_value	Intercept_se	Intercept_t	Intercept_p	beta_value	beta_se	beta_t	beta_p	rsquared	samples	rsquared_rank
Q8N129	0.363938026254589	0.208979931988868	1.74149748634226	0.0906387889001825	0.885353626455809	0.0860690579156791	10.2865495207718	5.63042847482447e-12	0.756818211267108	PLA	333
Q8N149	0.0694188860548097	0.0610939659502345	1.13626419524567	0.263791769023209	0.48613151907791	0.0978749782912535	4.96686208840113	1.89625022465547e-05	0.420484696765147	PLA	867
Q8N1Q1	1.66854269274921	0.220673617825161	7.56113353827004	8.81113370286184e-09	0.946847028369751	0.0521141820395417	18.1687017106271	4.44033771379423e-19	0.906619502299329	PLA	14
Q8N2G4	0.00185670647878722	0.0787966207812259	0.023563275434644	0.981338718227941	0.358447478366701	0.0584636744315077	6.13111443733553	5.82315558353115e-07	0.525077077416805	PLA	730
Q8N386	0.248886584171417	0.103586504645058	2.40269314061938	0.0218802354439659	0.453354849007705	0.15767566347076	2.87523666638495	0.00691884703437207	0.19558967156268	PLA	1127
Q8N423	0.512266683439782	0.073718951733735	6.94891437537032	5.18914936175256e-08	0.460543253502014	0.141816969970394	3.24744812696364	0.00262062653004357	0.236742657783348	PLA	1085
Q8N474	0.419622859886339	0.179350496573994	2.33968050215694	0.0253105789673238	0.715401424616666	0.224592238162123	3.18533458890173	0.00309206350318672	0.229834515477988	PLA	1089
Q8N5S9	0.121693333705846	0.108406811734227	1.12256168924323	0.269488594214199	0.307573002539191	0.0697790442338342	4.40781334734958	9.92021074371754e-05	0.36363930643962	PLA	937
Q8N608	0.428237738056963	0.0544030649178587	7.87157375606585	3.63978698187717e-09	0.566583444326252	0.116924833299857	4.84570666757536	2.72018684538906e-05	0.408498894301607	PLA	882
Q8N6P7	0.447001030578395	0.0718571553672537	6.22068920337611	4.45903588946166e-07	0.443336647411211	0.102900926495345	4.30838343745395	0.000132680599580969	0.353146923071617	PLA	953
Q8N6Q3	-0.919460649710423	0.0842606856466182	-10.9120955123313	1.19122223158618e-12	0.904385308291	0.0441366051355899	20.4905951763322	1.03834226978282e-20	0.92508777245597	PLA	4
Q8N8S7	-0.50720859232151	0.194654382335633	-2.60568802117671	0.0135082552661917	0.778642103407356	0.116579575250379	6.67906107682295	1.14627027430227e-07	0.567484265273225	PLA	650
Q8N9I9	0.0090474269493496	0.147547976135867	0.061318543203998	0.951464564615745	0.57745739886245	0.162382350232106	3.55615864678053	0.00113141402901055	0.271109905694187	PLA	1048
Q8NBI3	0.0328036668335548	0.109304956222227	0.300111431057727	0.76591946111261	0.78369954701967	0.122122990026396	6.41729740526563	2.48584388831885e-07	0.547762323914349	PLA	681
Q8NBJ7	0.0289894611259747	0.136759675699554	0.211973748677654	0.833393141071679	0.913247597507998	0.100468836056374	9.08985943656766	1.26665643910447e-10	0.708468671049327	PLA	427
Q8NBP7	0.210075767536629	0.0485319173844396	4.32861050744275	0.000125073247764044	0.72109554987448	0.0815615039275049	8.84112620722907	2.47660220018093e-10	0.696876524626909	PLA	446
Q8NBS9	0.0637984766609098	0.28657300315545	0.222625564719726	0.825158947398261	0.876310175104235	0.12370100567192	7.08409903657847	3.49702066841628e-08	0.59612498150806	PLA	613
Q8NBZ7	0.0334732713920144	0.0666112725656913	0.502516617724176	0.618543609945076	0.56418250513903	0.102717349595228	5.49257265069895	3.93426678253858e-06	0.470143805952273	PLA	804
Q8NC01	0.486849558185496	0.0777459068625789	6.26206031715644	3.94242252381309e-07	0.559508213402389	0.123753784542087	4.52114022591454	7.11077229915057e-05	0.375467354108412	PLA	921
Q8NCC3	0.0614834643302324	0.0954408136748018	0.644205156713424	0.523764938300031	0.633561865106565	0.160658664515168	3.94352752164668	0.00038060485591898	0.313843935607211	PLA	997
Q8NDB2	0.442178557335844	0.411619015408112	1.07424229878552	0.29027904114352	0.817112470235084	0.0798355272924246	10.2349479980527	6.41458392291702e-12	0.754962302594144	PLA	339
Q8NEZ2	0.734128497313903	0.178041282002793	4.12336110510813	0.000227053260002025	0.880576926450744	0.0901801840780091	9.76463882230506	2.13915477567943e-11	0.737143558734667	PLA	371
Q8NFP4	-0.366214614396765	0.120457831206524	-3.0401893403584	0.00452777243828437	0.978057072715816	0.108125582601562	9.04556580582705	1.42646508203553e-10	0.706446759193311	PLA	432
Q8NFT8	0.205290544205471	0.0448152760892409	4.58081623321198	5.96367132467055e-05	0.736434052226831	0.119902646905556	6.14193323694428	5.6383102564612e-07	0.52595629041601	PLA	727
Q8NHJ6	-0.219046187053402	0.200989229926398	-1.08984042146744	0.283447647130091	0.593804255073844	0.103061571406909	5.76164565480354	1.75693632476505e-06	0.494021722684215	PLA	772
Q8NHL6	0.23478350735958	0.052042220272517	4.51140451214698	7.31754266150372e-05	0.368396143476809	0.130470601563063	2.82359504028765	0.00788373591291169	0.189949444524331	PLA	1135
Q8NHS0	-0.0227792212349313	0.121941038383327	-0.186805209607317	0.852923591093449	0.696421429157541	0.089173827112517	7.80970663375046	4.33729224959892e-09	0.642073304844962	PLA	542
Q8NI22	0.274932251832789	0.138240113611745	1.98880227055477	0.0548192918933921	0.776643122467564	0.0986332683768991	7.87404833326462	3.61438452320675e-09	0.645835683931444	PLA	535
Q8TAD2	-0.384184524810988	0.13366104690492	-2.87431928529094	0.00693497687141881	0.882415854588216	0.100959103288969	8.74032975572821	3.25717411122868e-10	0.692010473324908	PLA	453
Q8TCS8	-0.631839445325366	0.1093481569024	-5.7782358955471	1.67179485313055e-06	0.895012245907619	0.0908874078385644	9.8474834654472	1.726598789692e-11	0.74040437330327	PLA	364
Q8TCT1	-0.338941656438893	0.0816956797228084	-4.14883207519559	0.000210935132908053	0.936559137584597	0.124675723830863	7.51196069938321	1.01454626125465e-08	0.624016721684382	PLA	570
Q8TCZ2	0.221104689744127	0.106574882382715	2.07464164914704	0.0456584968917716	0.339506108395712	0.141158003017825	2.4051495567902	0.0217554916339764	0.14540106965989	PLA	1173
Q8TD06	0.0865506455730812	0.0681339065738697	1.27030211425268	0.21260145237871	0.385654403475185	0.0588344349160575	6.55490962096298	1.65377193513471e-07	0.558251320456965	PLA	666
Q8TD46	0.167448881972018	0.077999703252896	2.1467887054532	0.0390297599995109	0.747966353891567	0.121376938242593	6.16234323192951	5.30549982792141e-07	0.527610303217622	PLA	721
Q8TDL5	1.30423770683403	0.0851750197143953	15.3124438504075	8.02724655989826e-17	0.905045220084135	0.0936754589693805	9.66149757942435	2.79663208778951e-11	0.733007781821299	PLA	383
Q8TDQ0	0.182897383297956	0.0842018881116831	2.17212924079999	0.0369125857171837	0.627786619839341	0.139394613513816	4.50366484051494	7.48614441717237e-05	0.373652858505597	PLA	923
Q8TDQ1	-0.31724934171884	0.115300368370663	-2.75150327966827	0.00944246508740329	0.850524334077564	0.106986373545993	7.94983796428922	2.91760682572396e-09	0.650205486585866	PLA	525
Q8TE57	-0.21849032595609	0.0905035211839976	-2.41416381481875	0.0213032407312921	0.437124271784524	0.103801963548493	4.21113683056981	0.000176087902566743	0.342787825381828	PLA	963
Q8TE58	-1.1700800590655	0.298724922617931	-3.91691476161843	0.000410625530378577	0.661922115253037	0.098241953916112	6.73767254077872	9.6451825553169e-08	0.571768087004491	PLA	644
Q8TEU8	0.267390975090135	0.0670075886934005	3.99045810040424	0.000332798379982815	0.641629414744333	0.111276463887874	5.766083791006	1.73374280783269e-06	0.49440666769418	PLA	771
Q8WTT0	0.169919056998911	0.071049299991779	2.39156553292674	0.0224535062449199	0.865035215675276	0.0844092577795778	10.2481083050651	6.20457697270937e-12	0.755437424183788	PLA	336
Q8WTU2	0.973562559008488	0.143131387905321	6.80188023924202	7.98566413928943e-08	0.957438295739659	0.0734655566543724	13.0324786109502	8.85664992028829e-15	0.833207011146451	PLA	136
Q8WTV0	-0.381776734838956	0.133584586094305	-2.85794002138418	0.00722896705596369	0.264057714897742	0.0690938774214489	3.82172378729133	0.000538093626574175	0.300491731567247	PLA	1017
Q8WU39	0.145680443074492	0.0674354095175819	2.16029596493382	0.0378881971309455	0.795435392545829	0.0956208392877534	8.318640564868	1.03907966907898e-09	0.670541936031307	PLA	481
Q8WUW1	0.419604523070758	0.122995574689021	3.41154162766975	0.00168279574966895	0.738352343859765	0.140752264399799	5.24575819087724	8.24042152729163e-06	0.44731604395567	PLA	834
Q8WUX2	-0.639630228468017	0.191002205750443	-3.34881069019557	0.00199526361883864	0.877966371915875	0.0652810537823855	13.4490226650228	3.59840863738781e-15	0.841769361540523	PLA	118
Q8WV07	0.075805079767914	0.0609088622725623	1.24456568288359	0.221802486123068	0.0803664904133308	0.090179609704286	0.891182504302978	0.379094748017697	0.022825819049668	PLA	1246
Q8WV92	0.123774358259375	0.28229529310326	0.438457038722569	0.663828454312797	0.986207037681129	0.0669655862961425	14.7270723998416	2.55141270681091e-16	0.864480639182798	PLA	67
Q8WVQ1	0.374618299971477	0.0800252110954536	4.68125350553133	4.43166502415607e-05	0.313094470063415	0.126479206602287	2.47546200260363	0.0184479776748898	0.152709468338196	PLA	1170
Q8WWN9	2.00063574919987	0.157751030071528	12.6822357248173	1.91770373828483e-14	0.914820161130557	0.0782926149482305	11.6846290258087	1.87430822728734e-13	0.800622240945977	PLA	223
Q8WWY7	0.509937318934671	0.0630317045465526	8.09017180485819	1.96599236855294e-09	0.867314118626859	0.093855625004103	9.24093914018412	8.46213789404827e-11	0.715230851585077	PLA	417
Q8WX77	0.272871995520454	0.0611134659356626	4.46500605623843	8.38739574733898e-05	0.588826500386838	0.087803733583295	6.70616699719548	1.05827446136924e-07	0.569471343625598	PLA	646
Q8WXD2	-0.00294492047738223	0.0635898985131495	-0.0463111366150908	0.963333214309624	0.721245353331988	0.0838132540008685	8.60538541224654	4.70990300822092e-10	0.685338606194765	PLA	462
Q8WXI7	0.447039679030162	0.188635592286755	2.36985859142952	0.0236112009079734	0.0933660708910476	0.187592823605962	0.497705984143416	0.621895157735541	0.00723292849756146	PLA	1255
Q8WXI8	-0.637144114305517	0.126268904850017	-5.04593046928159	1.49771595165036e-05	0.855379788727921	0.103882535969616	8.23410576902077	1.31460748567451e-09	0.666013421057657	PLA	495
Q8WYN0	-0.264090379785705	0.14991623752236	-1.76158623075313	0.0871302138400073	0.70497323983933	0.0495253192672603	14.2346026289096	6.93160725630018e-16	0.856312070440393	PLA	80
Q92484	-0.268074581613796	0.0771972835502518	-3.47259086440901	0.00142416983762718	0.940467109881163	0.0929843042891404	10.1142565626638	8.71370691744603e-12	0.750546936508368	PLA	345
Q92520	0.39209109342489	0.0762534907870816	5.14194287209361	1.12417739749862e-05	0.677698245437632	0.121017227414591	5.60001464184861	2.85123562542519e-06	0.479805466740194	PLA	789
Q92558	-0.248027200755961	0.235483569236317	-1.05326754456934	0.299646426247509	0.821270677025897	0.0768020762392852	10.693339519457	2.03887975174492e-12	0.770808421509496	PLA	304
Q92583	0.228801169428404	0.172210985097034	1.32860960814715	0.192825632244804	1.04264750631361	0.0965107157627867	10.8034377123089	1.55449882039588e-12	0.774407554033937	PLA	296
Q92597	-0.816550555027065	0.0666768320116573	-12.2463909935659	5.11635293434625e-14	1.00428313226631	0.075927609679132	13.2268503711678	5.80353852105751e-15	0.83728131204394	PLA	127
Q92609	0.223751303466462	0.217761218836927	1.02750758221105	0.311436353013244	0.936466891501082	0.0780553962421732	11.9974650899935	9.05257470019138e-14	0.808923463730576	PLA	206
Q92692	0.364444177781774	0.0964006622770659	3.78051529080082	0.00060453373272148	0.624600751634928	0.124891165376304	5.00116040836815	1.71184763665924e-05	0.423842145081122	PLA	865
Q92752	-0.172393959296595	0.0945612607672869	-1.82309285956807	0.0770923702657282	1.03956194474598	0.128033423088342	8.11945755780262	1.81105365009601e-09	0.659746821124271	PLA	506
Q92765	-0.00698508912344183	0.0913819292000011	-0.0764384072933508	0.939518347446199	0.867351782444027	0.159592892209446	5.43477701566894	4.678210225526e-06	0.464877057823528	PLA	810
Q92820	0.273499270009375	0.04570042388093	5.9846112307834	9.01746944314655e-07	0.750717961378466	0.114375800425075	6.56360837334856	1.6117812256429e-07	0.558905308665304	PLA	663
Q92823	0.316512186728683	0.0717307829782241	4.41250148942009	9.78481030894611e-05	0.572403213843562	0.152683077098928	3.7489630463282	0.000660726712484818	0.29247330492071	PLA	1028
Q92832	-0.672155991655421	0.0817485944773981	-8.22223300537918	1.35885379036071e-09	0.853084701165731	0.117522543086741	7.25890266462397	2.10460783239688e-08	0.60780544629292	PLA	594
Q92844	0.431454427048003	0.194134618985702	2.22244970681803	0.0330089628719345	0.470216739807229	0.0835015317979836	5.63123489692178	2.59660412703283e-06	0.482581300863095	PLA	786
Q92851	1.01682055383563	0.184301018174251	5.51717274222683	3.65466327123992e-06	0.765775316367091	0.129239202276591	5.92525567225505	1.0768003855341e-06	0.508021099420141	PLA	755
Q92854	-0.0723717968616517	0.0873754232983472	-0.828285507865697	0.413285497762802	0.708192378800006	0.101682062946875	6.96477193986523	4.95397293103143e-08	0.587918987876671	PLA	623
Q92876	0.0709359019731404	0.116789531251515	0.607382367349131	0.547632598928048	0.699396130414822	0.131494803488401	5.31881193675093	6.6214889993976e-06	0.454163898342931	PLA	824
Q92917	0.396612707968905	0.0413025510088424	9.60262013559392	3.26098371007175e-11	0.534167746185319	0.14339852072697	3.72505757714455	0.000706644652394038	0.289832866481686	PLA	1030
Q92932	0.37766541439385	0.0645322327688181	5.85235312943236	1.33917790769256e-06	0.759073699876229	0.114777865054536	6.61341539603962	1.39122503033961e-07	0.562629315721151	PLA	657
Q92956	-0.060372151514511	0.112240266697245	-0.537883179459633	0.594161400537674	0.794486883748487	0.128414914880234	6.18687388835998	4.93151829167802e-07	0.52959021773623	PLA	715
Q92982	-0.151260054242652	0.0659336156893405	-2.29412648860854	0.0280856440292998	0.580667966934344	0.058189873281658	9.97884913967283	1.23152090419478e-11	0.745465982080791	PLA	353
Q969D9	-0.0828075094462534	0.100636354505058	-0.82283892191357	0.416333589686649	0.264736282900069	0.0892009780511549	2.96786300648237	0.00545990083323159	0.205759845026082	PLA	1116
Q969P0	0.369043245300643	0.111784347833502	3.30138568102859	0.00226764227725221	0.682417454219213	0.13264581122432	5.14465890720939	1.11508488565337e-05	0.437714616727291	PLA	854
Q969V3	-0.235325119372756	0.085232826532131	-2.76096814980134	0.0092225800633524	0.626202374247841	0.0533935203393533	11.7280593275717	1.69297453252925e-13	0.801804021292323	PLA	219
Q969Z4	0.301121863112654	0.0702744116160863	4.28494321315278	0.000142066676263235	0.600717060325419	0.154616065941799	3.88521759796646	0.00044940173188525	0.307463930686822	PLA	1010
Q96A56	0.402962644365964	0.0521951242551612	7.7203120045474	5.59209022198132e-09	0.697561253194641	0.10837292508335	6.43667459061519	2.34702544778348e-07	0.549255620892457	PLA	677
Q96AP7	0.208054195858902	0.122538480501887	1.69786825335816	0.0986687557590733	0.596846385932451	0.126187283887826	4.7298457304384	3.83738324286034e-05	0.396857706353416	PLA	895
Q96AX2	-0.18613871943962	0.21740660401069	-0.856177852952744	0.397893483305904	0.481577129841612	0.0993823098500971	4.84570272685347	2.72021872755403e-05	0.408498501299192	PLA	883
Q96B36	0.477380956397233	0.337507213603326	1.41443186147216	0.166328054471068	0.976305434662604	0.0896869675647328	10.8857001320503	1.27061397312227e-12	0.777046939634876	PLA	284
Q96B86	0.0188715749779974	0.0731393270268979	0.25802226715946	0.797945173775376	0.374668721611749	0.110419823755951	3.39312913992544	0.00176927574303537	0.252966032894542	PLA	1064
Q96CD2	-0.0554278883015282	0.16961695633815	-0.326782707921175	0.745835523918982	0.99328508733536	0.0819718473961717	12.1173929695008	6.87031416646215e-14	0.811979361565864	PLA	194
Q96D42	-0.236156706317843	0.0684230900549848	-3.45141831694634	0.00150920386175705	0.839245213883761	0.0780617308156939	10.7510454241047	1.76833237115439e-12	0.772704448533252	PLA	300
Q96DB9	0.0716560937288261	0.12587621991584	0.569258385553165	0.572922668859888	0.618775236521942	0.049703862108783	12.4492385555005	3.23147729609258e-14	0.820090152349044	PLA	171
Q96DU3	-0.0308822595474107	0.228718283007125	-0.135023134755033	0.893389777827563	0.321953368290941	0.130374930988447	2.4694422911677	0.0187120438811852	0.152080481391824	PLA	1171
